month,flow_type_id,commodity_id,category,country,value_gbp,net_mass_kg
202401,1,3035510,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,1710.0,1200.0
202401,1,3035510,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,3969.0,2970.0
202401,3,3035510,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,67264.0,21500.0
202401,3,3035700,"Fish and crustaceans, molluscs and other aquatic invertebrates",Oman,4656.0,3000.0
202401,1,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,3581.0,1080.0
202401,1,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,86.0,2.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Oman,2306.0,2000.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,12124.0,4582.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,11430.0,7700.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,12019.0,5775.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,37716.0,13960.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Myanmar,6948.0,1038.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,4852.0,1890.0
202401,3,3035990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,5347.0,1780.0
202401,1,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,215527.0,51809.0
202401,3,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,394221.0,101995.0
202401,3,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,3809029.0,842164.0
202401,3,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,308909.0,83490.0
202401,1,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Latvia,13587.0,3143.0
202401,1,3036310,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,11108.0,1520.0
202401,1,3036390,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,2308.0,252.0
202401,1,3036390,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,1910.0,175.0
202401,1,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,26731.0,31611.0
202401,1,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,445561.0,192049.0
202401,3,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,39859.0,24912.0
202401,3,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,129682.0,49497.0
202401,3,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,951904.0,442281.0
202401,3,3036400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,40504.0,22502.0
202401,1,3036611,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,1910.0,509.0
202401,1,3036612,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,31179.0,11179.0
202401,3,3036612,"Fish and crustaceans, molluscs and other aquatic invertebrates",Uruguay,66599.0,72960.0
202401,3,3036612,"Fish and crustaceans, molluscs and other aquatic invertebrates",Uruguay,54569.0,22272.0
202401,1,3036619,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,2856.0,1014.0
202401,1,3036619,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,18442.0,9766.0
202401,1,3036619,"Fish and crustaceans, molluscs and other aquatic invertebrates",Romania,1334.0,603.0
202401,3,3036619,"Fish and crustaceans, molluscs and other aquatic invertebrates",Uruguay,68682.0,23000.0
202401,3,3036619,"Fish and crustaceans, molluscs and other aquatic invertebrates",Argentina,19742.0,24000.0
202401,3,3038115,"Fish and crustaceans, molluscs and other aquatic invertebrates",United States,16599.0,3810.0
202401,3,3038200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,87084.0,21771.0
202401,1,3038300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,17494.0,709.0
202401,3,3038410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,180829.0,31326.0
202401,3,3038410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,18000.0,3000.0
202401,1,3038490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,427.0,1.0
202401,1,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,2396.0,510.0
202401,1,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Lithuania,7217.0,610.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,20735.0,7714.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,45513.0,11240.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,97913.0,13880.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Bangladesh,168518.0,37058.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Bangladesh,115732.0,27127.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Bangladesh,78942.0,21816.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Myanmar,51292.0,9397.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Myanmar,661025.0,141601.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Myanmar,175516.0,34020.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Thailand,48690.0,18840.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Thailand,19056.0,15371.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,25984.0,14447.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,29365.0,14860.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,25256.0,16252.0
202401,3,3038910,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,7864.0,1535.0
202401,3,3038931,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,175329.0,60900.0
202401,3,3038939,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,45118.0,15015.0
202401,3,3038939,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,22413.0,8810.0
202401,3,3038950,"Fish and crustaceans, molluscs and other aquatic invertebrates",Oman,9571.0,3882.0
202401,3,3038955,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,268465.0,50948.0
202401,3,3038955,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,35248.0,6700.0
202401,1,3038965,"Fish and crustaceans, molluscs and other aquatic invertebrates",Germany,636.0,72.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,42774.0,6626.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Germany,117.0,10.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,4336.0,576.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,15745.0,21500.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Latvia,1107.0,420.0
202401,1,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Lithuania,3104.0,780.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",United States,16548.0,1202.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Canada,108934.0,7938.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Canada,182715.0,18854.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Argentina,127727.0,87412.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,15368.0,9569.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,19386.0,11025.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,88012.0,34769.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,98015.0,24420.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Bangladesh,999.0,270.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Myanmar,6478.0,1298.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,6066.0,900.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,4274.0,3000.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,294420.0,67714.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,111044.0,36800.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,67638.0,22490.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,512327.0,143554.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Japan,2683.0,96.0
202401,3,3038990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Hong Kong,23529.0,4683.0
202401,1,3039190,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,4204.0,38.0
202401,1,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,24329.0,22760.0
202401,1,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,65248.0,55186.0
202401,3,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,41513.0,153718.0
202401,3,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,10217.0,13958.0
202401,3,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,5444.0,1384.0
202401,3,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Pakistan,2974.0,1730.0
202401,3,3039900,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,5596.0,1180.0
202401,3,3043100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Colombia,78719.0,8295.0
202401,1,3043200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,5511.0,1250.0
202401,1,3043200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,1363.0,720.0
202401,3,3043200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,31640.0,20960.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,2848.0,203.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,2847.0,203.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,504174.0,24771.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,20574.0,1463.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,814572.0,54449.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,33296.0,2363.0
202401,1,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,9123.0,665.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,10076.0,1920.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,1711949.0,146555.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,104635.0,7358.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,349590.0,33030.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,204545.0,20158.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,538403.0,51980.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,2456011.0,179583.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,40440.0,3045.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,303940.0,25379.0
202401,3,3044100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,444423.0,33391.0
202401,3,3044210,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,188739.0,14293.0
202401,1,3044250,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,1055.0,142.0
202401,1,3044290,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,686.0,66.0
202401,1,3044300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,4833.0,196.0
202401,1,3044300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,27971.0,1438.0
202401,3,3044300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,95548.0,11876.0
202401,3,3044300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,10279.0,420.0
202401,1,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,82637.0,8190.0
202401,1,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,19466.0,2250.0
202401,1,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,1745.0,165.0
202401,1,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,2061.0,180.0
202401,3,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,260959.0,27718.0
202401,3,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,4208.0,324.0
202401,3,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,917082.0,68950.0
202401,1,3044410,"Fish and crustaceans, molluscs and other aquatic invertebrates",Lithuania,408680.0,34000.0
202401,1,3044490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,3270.0,418.0
202401,3,3044490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,231409.0,35693.0
202401,3,3044490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,902.0,96.0
202401,3,3044490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,236206.0,23286.0
202401,3,3044490,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,1881.0,259.0
202401,1,3044500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,27638.0,2840.0
202401,3,3044500,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,9023.0,1000.0
202401,3,3044500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Sri Lanka,61549.0,5367.0
202401,3,3044950,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,24099.0,2550.0
202401,1,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,9515.0,469.0
202401,1,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,15362.0,1180.0
202401,1,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Greece,5902.0,299.0
202401,1,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,2107.0,186.0
202401,1,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,213113.0,17702.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,1000824.0,96443.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Turkey,60913.0,5375.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Seychelles,104311.0,10389.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",India,32539.0,4240.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Maldives,11332.0,1413.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Sri Lanka,147744.0,10314.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Japan,112615.0,6469.0
202401,3,3044990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Australia,28992.0,1469.0
202401,1,3045300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,15074.0,1839.0
202401,1,3045400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,1407.0,102.0
202401,1,3045400,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,21615.0,1729.0
202401,1,3045990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,458.0,65.0
202401,1,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,17614.0,2215.0
202401,1,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,55446.0,5555.0
202401,1,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,55446.0,5555.0
202401,1,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,29474.0,181.0
202401,3,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,118647.0,19000.0
202401,3,3046100,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,130076.0,46552.0
202401,1,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,180.0,8.0
202401,1,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,554.0,186.0
202401,1,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Lithuania,1274.0,360.0
202401,1,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,43644.0,16380.0
202401,3,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,900466.0,214191.0
202401,3,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,672592.0,218432.0
202401,3,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,35678.0,17603.0
202401,3,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,793169.0,243141.0
202401,3,3046200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,1182937.0,413261.0
202401,1,3047110,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,3652.0,1197.0
202401,1,3047110,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,9779.0,1285.0
202401,3,3047110,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,153142.0,20936.0
202401,3,3047110,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,611865.0,117000.0
202401,3,3047110,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,36927.0,7623.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,94276.0,14270.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,4012118.0,729411.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,90662.0,20955.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,210902.0,45437.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Germany,45743.0,7310.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,11852.0,1839.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,493397.0,129464.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Spain,1129.0,72.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,141817.0,25056.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,476087.0,70089.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,12514806.0,1771476.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,334792.0,49482.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,111977.0,16609.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,1225603.0,179961.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,7207927.0,975550.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Latvia,170234.0,35226.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,79126.0,11226.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,184590.0,20430.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,244026.0,28512.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,59337.0,6912.0
202401,1,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,47490.0,5616.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Canada,345640.0,43555.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,1125704.0,162400.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,305152.0,37950.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,47766.0,7256.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,322690.0,73519.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,120597.0,15183.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,3839499.0,632456.0
202401,3,3047190,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,2454995.0,397627.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,769798.0,257646.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,22.0,3.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,22365.0,4712.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,110780.0,20394.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,3570494.0,576567.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,87364.0,22595.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,24516.0,6537.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,289837.0,67201.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,407763.0,93549.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,340058.0,66123.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,88185.0,11664.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,12242.0,1728.0
202401,1,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,14856.0,2160.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",Indonesia,40555.0,8754.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,19203.0,3618.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,93716.0,22800.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,1735617.0,328548.0
202401,3,3047200,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,1005461.0,213444.0
202401,3,3047300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,5616.0,1200.0
202401,3,3047300,"Fish and crustaceans, molluscs and other aquatic invertebrates",Iceland,70001.0,12860.0
202401,1,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,84369.0,13286.0
202401,1,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,13953.0,1677.0
202401,1,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,10677.0,2120.0
202401,1,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,30410.0,5448.0
202401,1,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",Portugal,1075.0,180.0
202401,3,3047411,"Fish and crustaceans, molluscs and other aquatic invertebrates",South Africa,794218.0,150920.0
202401,1,3047415,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,2331.0,336.0
202401,3,3047419,"Fish and crustaceans, molluscs and other aquatic invertebrates",Peru,55968.0,24300.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,62619.0,30440.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,647325.0,202050.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,2366.0,900.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,152946.0,48045.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,71925.0,22450.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,202300.0,44900.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Germany,5070.0,1368.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Lithuania,1683.0,400.0
202401,1,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,5781.0,1480.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",United States,271516.0,88004.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,20737.0,6706.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,353147.0,121257.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,364741.0,158799.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,851611.0,333444.0
202401,3,3047500,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,1434300.0,498453.0
202401,3,3047950,"Fish and crustaceans, molluscs and other aquatic invertebrates",New Zealand,93567.0,17327.0
202401,1,3047990,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,2597.0,561.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",France,133694.0,18305.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,792029.0,103266.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Netherlands,278208.0,38329.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,3998.0,475.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Ireland,247726.0,16772.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,2907.0,241.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,1338239.0,111104.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Denmark,2932.0,243.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,844756.0,86984.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Norway,249728.0,30028.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Sweden,1216.0,62.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Sweden,454200.0,54493.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Sweden,146115.0,20006.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Faroe Islands,144432.0,16835.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,55471.0,4291.0
202401,1,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Poland,141487.0,11655.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Canada,279977.0,41489.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Chile,129013.0,18135.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Chile,161772.0,19425.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",Vietnam,244735.0,67752.0
202401,3,3048100,"Fish and crustaceans, molluscs and other aquatic invertebrates",China,86921.0,24248.0
